Q1A,Q2A,Q3A,Q4A,Q5A,Q6A,Q7A,Q8A,Q9A,Q10A,Q11A,Q12A,Q13A,Q14A,Q15A,Q16A,Q17A,Q18A,Q19A,Q20A,Q21A,Q22A,Q23A,Q24A,Q25A,Q26A,Q27A,Q28A,Q29A,Q30A,Q31A,Q32A,Q33A,Q34A,Q35A,Q36A,Q37A,Q38A,Q39A,Q40A,Q41A,Q42A,RowSums,country,TIPI1,TIPI2,TIPI3,TIPI4,TIPI5,TIPI6,TIPI7,TIPI8,TIPI9,TIPI10,education,urban,gender,engnat,age,hand,religion,orientation,race,voted,married,familysize,major
4,2,2,3,3,4,3,3,4,4,4,4,4,2,2,4,4,4,2,4,4,3,2,3,3,3,3,3,4,3,2,3,3,4,3,4,2,4,4,4,3,2,135,MY,5,5,6,7,5,7,7,7,5,5,2,3,2,1,26,1,10,0,10,1,1,3,administration
1,4,3,4,4,4,4,3,3,3,2,4,4,2,1,4,4,4,1,4,4,4,1,4,1,3,4,4,3,4,4,2,4,4,4,2,2,4,2,4,4,4,135,US,4,2,7,5,7,7,5,7,4,3,1,3,1,1,18,1,4,1,60,2,1,3,enginerring
2,2,3,2,4,4,4,4,4,2,4,4,3,2,3,4,4,2,1,4,2,4,3,4,4,4,3,4,4,2,4,1,4,4,2,4,3,3,3,3,4,4,135,US,2,6,6,7,7,6,7,2,1,1,2,3,1,0,18,1,2,1,60,2,1,2,Pre Vet Med
4,1,3,2,3,2,2,3,4,4,2,4,4,4,3,4,4,4,4,4,4,1,1,4,3,3,2,4,3,4,4,1,3,4,4,3,4,4,3,4,3,4,135,US,2,4,1,7,4,7,5,7,3,4,1,2,1,1,20,1,4,3,60,2,1,3,
4,4,4,1,4,1,1,4,1,4,4,4,4,4,4,4,4,4,1,4,4,4,1,4,4,4,4,4,4,4,1,4,4,1,1,4,4,4,1,4,1,4,135,MY,4,6,4,7,4,5,4,7,2,1,2,3,2,1,23,1,10,1,70,2,1,3,Pharmacy
2,2,4,2,4,3,3,4,4,2,4,4,3,3,3,4,4,4,3,4,4,3,1,4,3,2,3,1,3,4,4,3,4,2,3,4,3,3,4,4,3,4,135,MY,6,7,6,7,5,7,7,7,7,5,2,3,2,1,21,2,10,2,10,2,1,4,human resources 
4,4,3,2,4,4,3,4,4,4,4,1,4,4,1,4,4,2,1,2,4,3,1,3,2,3,2,4,4,4,4,4,1,4,4,4,4,4,3,4,2,4,135,MY,1,1,2,6,4,6,4,5,4,5,2,1,2,2,19,1,6,0,10,2,1,1,Civil Engineering
4,4,2,4,3,4,3,3,4,2,4,4,3,3,2,3,3,4,2,3,2,4,2,3,4,4,4,4,3,4,2,4,4,4,3,3,2,2,3,4,2,4,135,MY,6,5,6,7,6,5,6,7,3,5,3,2,2,2,19,1,10,1,70,2,1,5,Medicine
4,2,2,2,4,3,4,4,4,3,4,2,4,1,4,4,4,4,4,2,4,3,4,4,4,4,4,2,4,4,2,3,1,4,4,4,2,4,2,2,2,3,135,MY,4,6,4,7,5,7,7,6,2,4,2,3,2,1,19,1,10,3,10,2,1,6,Business
4,3,4,3,3,4,1,2,4,4,4,2,4,3,4,3,4,4,3,2,4,4,4,2,4,2,4,2,3,3,4,2,2,4,3,4,4,4,4,2,3,2,135,MY,5,5,3,7,4,6,6,7,7,1,3,0,2,2,18,1,10,0,10,2,0,0,civil engineering
4,4,3,3,3,2,3,3,3,3,4,4,4,3,2,2,4,4,3,4,4,3,3,3,4,3,3,4,3,3,3,2,3,3,2,3,3,4,3,4,3,4,135,MY,6,3,4,5,6,5,5,5,3,5,3,3,1,2,27,1,10,1,10,1,1,4,LAW
4,2,2,3,1,4,3,4,2,3,4,3,4,2,4,2,4,4,1,4,4,4,2,2,4,4,4,3,4,4,2,4,4,4,2,2,4,4,4,4,4,2,135,CA,1,7,5,7,7,5,6,5,1,7,3,3,2,1,22,1,4,1,60,2,1,1,Health Science
4,4,4,2,3,4,1,4,1,4,4,2,4,3,2,3,4,4,2,4,4,4,2,4,3,4,2,4,4,4,3,2,3,4,3,4,4,4,4,2,1,3,135,MY,3,7,4,7,3,6,5,5,2,2,2,3,2,1,19,1,10,1,10,2,1,3,English
4,4,2,4,4,4,3,2,4,2,3,2,4,4,2,4,4,4,2,4,4,2,3,4,4,2,3,2,4,4,3,4,2,4,4,3,2,2,3,4,4,2,135,MY,2,7,7,4,4,1,7,7,2,7,3,2,2,2,21,1,10,1,10,2,1,4,Language and Communication
4,3,4,1,4,3,4,3,3,4,4,3,4,4,2,4,4,4,2,2,4,2,2,4,2,4,4,3,3,3,3,3,2,4,4,2,4,4,4,2,2,4,135,PT,1,6,6,7,7,5,6,7,1,1,1,2,2,1,16,1,5,1,60,2,1,5,
4,2,4,2,3,4,2,3,2,4,4,4,4,4,2,4,4,3,1,4,4,3,1,4,1,3,4,4,4,4,4,2,4,4,2,4,4,4,3,2,4,2,135,MY,5,7,4,7,4,2,3,6,4,5,3,1,2,1,22,1,10,1,10,1,1,0,ENGLISH
2,1,4,4,4,2,4,4,1,4,4,4,4,2,2,4,4,4,1,4,4,2,1,4,3,4,4,4,4,1,4,1,4,4,1,4,4,4,4,3,4,4,135,US,3,1,6,7,7,6,7,7,3,2,2,1,2,1,19,1,7,1,60,1,1,7,
3,4,4,4,2,4,4,4,4,4,3,4,4,4,1,4,4,3,3,1,4,3,4,3,4,4,3,4,1,1,4,3,1,3,3,1,4,4,3,4,4,2,135,US,1,1,2,7,2,7,5,7,1,4,2,2,2,1,47,1,6,1,60,1,3,6,
4,4,4,1,4,1,1,4,4,4,4,3,4,3,3,2,4,4,2,4,4,3,1,4,3,4,3,2,2,3,4,4,4,4,2,4,4,4,3,4,2,3,135,MY,5,1,7,4,7,7,7,5,2,1,3,1,2,2,21,1,2,3,10,2,1,4,Education(TESL) 
4,2,3,2,4,4,2,3,4,3,4,3,4,4,2,4,3,3,3,4,2,3,1,4,2,3,4,4,4,3,4,4,4,3,3,3,3,3,4,4,2,3,135,US,5,0,6,7,5,4,7,4,1,3,1,1,2,1,18,1,7,1,60,2,1,3,
4,4,4,2,4,4,2,3,3,4,4,3,4,4,1,3,4,4,2,3,2,3,1,4,3,4,4,3,4,4,3,4,3,4,3,2,3,3,4,3,2,3,135,MY,1,1,4,7,6,7,7,5,2,3,2,2,2,2,21,1,10,1,10,2,1,4,Mass Communication in Broadcasting
4,4,2,2,2,4,4,3,4,2,4,3,3,3,4,3,3,3,3,4,3,3,3,4,2,4,4,4,4,4,2,3,3,3,3,3,2,4,3,4,3,3,135,MY,2,5,4,7,5,0,6,0,3,4,3,2,2,2,26,1,10,1,10,1,1,4,Education
4,2,4,2,3,4,1,3,4,4,4,3,4,4,1,3,4,4,1,3,4,4,1,3,3,4,4,2,4,4,2,4,4,4,4,3,3,4,2,4,2,4,135,MY,2,2,7,7,4,5,3,7,1,1,3,3,2,2,22,1,10,1,70,2,1,3,Science
3,4,3,4,3,4,4,3,4,4,4,3,4,2,4,3,3,2,3,4,3,2,2,3,4,4,2,3,4,3,3,1,4,3,3,4,3,4,2,4,3,3,135,PL,2,1,2,6,3,7,4,7,1,2,1,2,1,2,16,1,4,1,60,2,1,1,
3,4,3,1,3,4,2,3,4,4,4,3,4,4,4,4,3,4,1,4,4,2,3,3,3,4,4,3,3,4,2,2,4,4,2,4,4,4,2,2,2,4,135,MY,5,1,4,7,4,7,6,4,4,5,2,3,2,2,17,1,10,1,70,2,1,3,
3,4,2,4,4,3,3,3,3,3,4,3,4,4,4,4,4,2,1,4,4,3,3,2,3,4,3,3,3,3,2,3,3,4,3,3,2,4,3,4,3,4,135,PH,5,5,5,6,5,6,5,5,3,5,3,3,2,2,21,1,12,3,10,1,1,4,Computer
3,3,3,4,3,3,4,3,4,4,4,3,4,4,3,3,3,3,3,3,4,4,1,2,4,4,3,3,2,3,2,2,3,3,3,4,4,4,3,4,3,3,135,MY,0,7,5,7,4,3,4,2,3,5,3,0,2,2,34,1,10,0,70,2,2,4,
3,4,2,4,2,3,4,4,4,4,4,4,3,4,2,2,2,4,3,4,2,3,4,2,4,4,3,4,4,3,2,3,4,3,3,3,3,2,3,3,4,3,135,MY,4,5,5,2,4,1,4,4,3,4,3,1,2,1,19,1,10,2,10,2,1,2,Management
4,1,3,1,2,3,2,3,4,4,4,2,4,4,2,4,4,4,2,3,4,4,2,4,2,4,4,4,4,4,3,4,3,4,3,4,3,4,4,3,2,2,135,US,3,6,7,5,7,4,7,3,4,1,2,1,1,1,33,1,6,1,60,2,2,2,Psychology
2,4,4,1,4,4,4,2,4,4,4,3,4,4,2,4,4,2,2,4,4,3,1,2,1,4,3,4,4,4,3,3,4,4,3,2,3,4,2,4,4,3,135,MY,4,4,4,7,5,1,3,6,2,7,3,1,2,2,21,1,10,1,70,2,1,4,Sport science 
3,4,3,2,3,4,2,3,4,4,4,3,4,3,2,4,4,1,3,3,3,3,4,4,3,3,4,3,4,3,3,3,2,4,2,4,3,3,3,4,4,3,135,MY,6,4,6,5,6,2,6,6,4,5,3,3,2,1,23,1,10,4,10,2,1,3,Tourism management 
3,3,4,3,4,3,2,3,2,4,4,2,4,4,3,4,4,3,4,4,3,3,3,4,4,3,3,2,4,2,4,3,3,4,2,3,4,4,3,3,2,2,135,NONE,1,6,3,6,1,4,4,7,1,7,4,3,2,2,26,1,10,2,10,1,1,3,Telecommunication Engineering
4,4,2,2,4,4,2,4,4,1,4,3,3,4,1,4,4,4,4,1,4,4,3,4,1,4,4,3,3,1,4,4,3,3,4,2,2,4,4,3,4,4,135,US,3,7,2,6,7,5,4,7,2,2,2,3,1,1,18,1,2,1,60,2,1,1,
3,4,3,3,3,3,3,3,1,4,4,3,3,4,3,4,4,3,2,3,4,4,2,4,2,4,3,3,3,3,3,3,2,4,3,4,4,4,3,4,3,3,135,MY,2,6,5,6,1,6,6,6,3,6,3,3,1,2,26,1,10,1,70,1,1,5,Audio Engineering
4,1,3,3,4,3,2,4,2,4,4,2,4,4,1,4,4,3,1,4,4,3,2,4,2,4,4,4,4,2,4,4,4,4,3,4,3,4,3,3,1,4,135,BR,2,5,3,7,3,7,7,5,1,2,4,3,1,2,23,1,1,3,60,2,1,3,Computer Science
4,2,4,2,4,3,2,3,4,4,3,3,4,3,3,4,4,3,2,4,4,4,1,3,2,3,4,2,4,4,3,3,4,4,3,4,4,4,2,3,1,4,135,MY,4,4,3,6,6,6,4,4,4,3,2,3,2,1,16,1,10,2,10,2,1,2,Business management 
1,1,4,2,4,4,4,4,4,4,4,4,4,2,4,4,4,1,1,4,4,4,1,1,1,4,4,4,4,3,4,4,3,4,4,2,3,4,4,4,1,4,135,US,4,1,7,7,1,6,7,7,1,1,2,3,2,1,14,1,12,5,30,2,1,4,English
4,3,3,4,4,3,3,3,2,3,4,3,4,3,4,4,4,3,2,3,4,3,2,3,4,4,3,4,4,2,4,2,2,4,3,4,2,4,4,3,1,3,135,MY,6,6,5,5,6,3,6,0,5,2,2,2,2,1,17,1,10,1,10,2,1,5,
4,2,3,3,3,4,4,3,3,3,4,3,4,3,4,3,3,3,2,2,2,2,2,4,2,3,4,4,4,3,4,3,3,3,4,3,3,4,3,4,4,4,135,EE,2,6,2,6,5,3,1,7,1,1,2,3,2,2,18,3,2,2,60,2,1,1,
4,4,4,3,4,4,4,2,4,4,4,3,3,1,2,4,4,2,1,4,4,4,2,2,1,4,3,3,2,2,4,4,4,4,2,4,4,4,3,3,3,4,135,MY,2,4,3,6,4,7,5,5,4,5,2,3,2,2,17,1,10,1,10,2,1,3,
4,3,3,2,3,4,2,4,3,3,4,3,3,3,3,2,4,4,4,4,4,4,1,3,2,4,3,3,3,4,4,2,4,4,2,2,4,4,4,4,2,3,135,PL,5,7,6,7,5,7,5,6,1,6,1,2,1,2,17,1,4,1,60,2,1,0,
4,4,2,3,2,4,2,4,4,4,4,3,4,3,2,4,4,4,2,4,2,4,3,3,1,2,4,3,4,4,3,4,3,4,4,4,2,2,4,4,2,2,135,MY,5,6,4,6,3,6,2,4,2,5,4,1,2,2,18,1,10,5,10,2,1,4,Cooking
2,2,4,2,4,2,3,3,4,4,4,4,4,1,2,3,4,3,3,4,4,3,1,4,3,3,4,3,4,2,3,3,3,4,4,4,3,4,4,4,2,4,135,ID,3,4,5,6,4,5,5,2,3,5,3,3,2,2,18,1,4,4,10,2,1,1,Accounting
3,2,3,2,3,4,4,3,4,3,4,4,4,4,2,4,2,2,3,4,3,4,2,3,3,3,3,3,4,3,4,4,3,4,4,4,2,4,3,2,3,3,135,US,3,6,6,7,4,7,0,6,2,4,1,2,2,1,17,1,9,3,60,2,1,3,
4,3,4,1,4,4,3,4,4,4,4,3,4,3,1,4,4,3,1,3,4,4,1,2,1,4,4,2,3,3,3,3,4,4,3,3,4,4,4,4,3,3,135,MY,1,6,4,5,5,7,5,6,3,5,3,1,2,2,29,1,10,1,10,1,1,5,Communication
2,2,3,4,3,2,4,3,3,3,3,4,4,2,3,3,3,2,4,4,3,3,3,3,4,4,3,4,4,3,3,3,4,4,3,4,3,4,2,4,3,3,135,MY,4,5,5,6,3,6,7,6,4,4,3,3,2,2,25,2,10,1,10,2,1,3,Graphic Design
3,1,2,2,3,4,3,4,4,2,4,4,4,4,1,2,4,3,4,4,2,3,3,3,3,3,4,4,4,4,2,4,2,4,4,4,4,2,4,4,2,4,135,BN,5,4,5,7,3,4,6,7,1,1,2,3,2,2,20,1,10,1,10,2,1,5,Biology
4,1,4,2,4,4,2,4,3,3,4,4,4,4,1,1,4,4,3,4,3,3,1,4,1,4,4,4,4,4,1,4,4,3,4,4,3,3,4,4,1,4,135,PK,7,7,7,7,7,1,7,2,7,3,4,3,1,2,29,1,10,1,10,2,1,7,English
3,2,4,2,3,2,3,3,3,3,3,4,4,4,4,4,4,3,3,3,4,3,2,3,2,3,2,2,4,4,4,3,3,4,4,3,4,4,3,3,3,4,135,MY,3,5,4,4,5,4,3,5,2,5,2,3,2,2,21,2,10,1,10,2,1,7,Islamic finance
4,1,3,2,4,2,1,4,4,4,4,3,4,4,2,4,4,1,1,1,4,4,1,4,4,4,4,4,4,4,3,2,4,4,2,4,4,4,4,4,1,4,134,US,1,7,1,7,2,7,6,7,1,5,0,3,2,1,17,1,7,1,30,2,1,4,
4,2,2,4,4,4,1,4,4,2,4,4,4,2,4,4,1,1,4,4,2,4,4,4,4,2,2,4,4,2,2,4,4,1,2,4,2,4,4,4,4,4,134,JM,6,7,5,7,7,5,7,5,1,1,2,3,2,1,21,1,7,1,30,2,1,2,Chemistry
3,3,3,4,3,4,2,4,4,2,4,4,2,4,2,4,4,3,2,3,4,2,1,4,3,3,2,4,4,2,4,3,4,4,3,4,3,4,4,4,2,2,134,ID,2,6,6,7,1,6,7,5,4,4,2,3,2,2,17,1,10,1,10,2,1,2,
4,2,3,2,3,3,2,3,4,3,4,3,4,4,2,4,4,3,4,3,3,2,2,4,3,4,4,3,3,3,4,3,3,3,3,4,3,3,3,4,2,4,134,PH,2,6,5,7,7,7,6,3,1,4,3,2,2,2,19,1,7,1,10,2,1,2,Accounting Technology
4,4,4,3,3,2,1,2,3,3,4,1,4,4,4,3,4,4,2,4,4,4,3,3,3,3,3,2,4,2,3,4,4,4,2,4,4,4,4,3,1,3,134,MY,4,4,6,6,4,6,6,6,2,5,3,1,2,2,19,1,10,2,10,2,1,3,Office management
4,2,3,1,4,2,2,4,4,4,4,4,4,4,2,4,4,2,2,4,4,1,1,4,1,4,4,4,4,3,2,4,4,4,3,3,3,4,2,4,3,4,134,MY,3,3,4,6,5,7,7,2,4,3,3,2,2,2,19,1,10,2,10,2,1,2,Islamic studies
3,2,2,2,4,3,4,4,4,3,4,4,4,4,3,4,2,4,4,4,1,3,2,3,4,3,4,4,4,3,2,3,4,2,2,4,2,1,4,4,4,3,134,MY,6,4,4,7,5,2,4,4,3,3,1,1,2,1,15,1,10,1,10,2,1,2,civil engineering
3,3,4,2,3,2,2,2,4,3,3,4,4,3,1,4,3,3,1,4,3,3,3,4,1,4,4,4,2,3,4,4,4,4,4,3,3,3,4,4,4,4,134,US,1,6,7,5,1,7,3,6,7,5,2,1,1,1,17,3,6,1,60,2,1,0,biochemistry
4,2,4,3,3,4,2,3,4,4,4,4,4,3,2,3,4,4,1,4,4,2,1,2,1,4,4,4,4,3,2,3,4,4,1,4,4,4,4,4,2,3,134,MY,4,5,5,7,6,7,7,7,1,5,3,3,2,2,20,2,10,1,10,0,1,4,Psychology 
4,4,2,3,4,4,4,1,4,4,4,1,4,4,3,4,4,2,4,4,4,3,2,3,2,3,4,2,4,4,2,3,3,4,2,3,4,4,3,4,1,2,134,MY,5,4,2,7,3,6,4,6,2,6,2,1,2,2,17,1,10,0,10,2,1,4,accounting
4,4,2,2,4,4,4,2,3,4,4,3,4,3,2,3,3,3,3,3,4,2,3,3,3,3,4,3,4,2,3,4,3,3,4,2,4,4,2,2,4,4,134,MY,4,6,5,7,4,6,5,7,2,7,2,3,2,2,16,1,10,4,10,2,1,1,
3,2,3,4,3,3,3,3,4,4,3,2,4,3,3,4,4,3,1,3,4,3,2,4,3,4,3,3,4,3,3,3,3,4,3,3,3,4,3,4,3,3,134,MY,3,3,5,6,3,6,5,2,3,3,2,3,2,2,19,1,10,1,10,2,1,4,Medicine
3,2,4,4,4,4,3,3,4,3,3,4,4,3,1,4,3,3,3,3,4,3,2,3,3,3,3,3,3,3,4,2,3,3,3,4,3,4,3,4,2,4,134,US,1,7,1,7,1,3,2,7,2,7,1,3,2,1,46,1,4,1,10,2,1,4,
3,3,2,3,3,4,4,4,4,2,4,3,3,3,4,2,3,3,4,4,3,3,3,3,4,3,4,4,3,3,2,4,3,3,2,3,2,2,4,4,4,3,134,US,2,6,2,7,5,7,5,6,1,3,2,3,2,2,16,1,2,1,60,2,1,2,
4,2,3,3,3,4,2,3,4,3,4,4,3,3,3,3,4,4,1,4,4,4,2,3,3,3,4,3,4,4,2,4,2,4,2,4,3,4,3,4,2,2,134,MY,2,1,3,7,4,6,5,7,1,3,3,3,2,2,22,1,4,1,10,2,1,0,Business Management
4,2,3,3,3,4,3,3,3,4,4,3,3,3,1,3,4,3,1,3,4,3,1,3,3,3,4,3,3,3,3,4,4,4,4,3,4,4,3,4,3,4,134,BR,2,5,4,6,3,7,4,5,1,5,3,3,2,2,21,2,1,5,70,1,1,2,literature
3,2,4,2,3,4,4,3,2,4,3,2,4,4,3,4,4,3,2,3,4,4,2,3,4,3,2,3,4,3,4,3,4,4,3,3,4,4,3,4,1,2,134,MY,5,7,6,7,6,4,5,6,3,5,4,3,2,2,26,1,12,1,70,2,1,3,Med
3,1,4,3,3,4,2,3,4,4,4,1,4,4,2,4,4,3,1,4,4,3,1,4,2,4,4,3,4,4,3,4,2,3,3,4,4,4,3,4,3,2,134,MY,2,3,5,2,4,7,7,5,2,4,2,2,2,2,27,1,10,0,70,2,2,4,
3,1,4,2,4,4,1,4,2,4,4,2,4,4,1,4,4,4,1,2,4,4,1,4,1,4,4,1,4,4,4,4,4,4,4,2,4,4,4,4,2,4,134,GB,4,5,3,5,4,5,4,7,1,2,2,1,1,2,19,1,4,1,10,2,1,2,Mechanical engineering
3,2,3,3,2,4,2,4,2,4,4,3,4,3,3,4,4,3,2,4,4,2,2,4,4,3,4,4,4,3,2,2,3,4,4,4,4,4,2,4,2,2,134,MY,4,5,2,7,3,5,5,6,1,3,3,3,2,2,21,1,10,2,70,2,1,5,mechanical engineering
3,2,3,2,3,2,4,4,4,4,4,4,4,4,3,2,4,4,1,4,4,2,2,3,2,3,2,3,2,4,3,2,4,4,2,3,4,4,4,4,4,4,134,MY,7,6,6,7,7,6,6,7,2,1,4,1,2,2,23,1,10,1,10,1,1,4,Quantity Surveying
4,4,2,3,3,3,2,3,3,2,4,3,4,3,3,4,4,4,2,3,4,4,3,3,3,3,3,2,4,4,2,4,3,3,3,3,2,4,4,2,4,4,134,MY,6,7,4,7,3,6,5,7,2,6,3,1,2,2,24,1,10,2,10,2,1,5,Business 
3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,4,4,4,1,3,3,4,3,3,4,3,3,3,3,3,4,3,3,3,4,3,3,3,3,134,PH,3,2,6,2,5,6,3,6,5,5,2,3,2,2,17,1,4,2,10,2,1,2,
4,2,4,2,4,2,2,2,2,4,4,2,4,2,2,4,4,4,1,4,4,4,2,4,2,4,4,3,4,4,4,2,2,4,2,4,4,4,2,4,4,4,134,MY,1,1,4,7,4,4,7,7,1,4,3,3,2,2,21,1,10,1,10,2,1,3,Mechanical Engineering
4,4,4,1,3,4,1,3,4,4,4,4,4,2,1,4,4,4,1,4,4,2,1,3,4,4,4,2,4,4,3,4,3,4,4,4,4,4,1,4,1,2,134,ID,1,7,1,7,2,5,4,7,1,7,1,2,2,2,16,1,10,1,10,2,1,5,Law
4,2,4,3,4,4,2,3,3,3,4,4,4,3,1,4,4,1,2,4,4,2,3,4,4,4,4,3,3,2,4,3,4,4,2,2,3,3,4,2,3,4,134,US,2,7,4,7,4,5,7,3,4,3,2,3,2,1,40,1,7,1,60,1,2,2,
4,3,2,4,4,4,2,3,4,3,4,3,4,4,3,2,4,4,2,2,3,3,2,2,2,4,4,3,3,3,2,4,4,4,4,3,4,3,4,4,2,2,134,VE,3,7,1,7,6,5,5,4,3,3,2,2,2,2,18,1,4,1,60,2,1,2,
3,3,3,3,4,3,2,4,3,3,4,4,4,3,2,4,3,2,3,3,3,3,4,3,2,3,4,3,3,3,4,3,4,3,4,3,3,3,4,4,1,4,134,CA,2,4,3,6,3,6,3,7,2,6,1,3,2,1,13,1,8,2,10,2,1,3,
4,4,3,2,4,3,3,3,2,4,4,3,4,4,3,4,4,4,1,2,4,3,2,4,3,4,4,3,3,3,3,3,2,4,3,2,4,4,4,3,1,3,134,MY,7,6,6,6,6,2,2,3,2,1,4,3,2,2,26,1,10,2,10,1,1,5,Accountancy
4,1,3,1,3,4,1,3,4,4,4,4,4,2,3,4,4,4,1,4,4,4,1,4,1,4,3,3,4,4,4,4,2,3,4,4,3,4,3,4,1,4,134,MY,2,6,2,7,1,6,7,3,1,2,3,3,2,2,23,1,10,3,10,2,1,2,Food Safety
4,4,3,4,3,4,1,3,4,3,4,4,4,2,3,3,3,4,1,4,3,4,4,3,4,4,4,2,3,3,3,3,4,3,2,3,2,3,4,2,2,4,134,MY,5,6,3,7,5,6,1,7,3,2,3,2,2,2,20,1,10,1,10,2,1,4,Multimedia
4,2,3,4,4,3,3,4,3,3,4,4,4,2,3,3,4,4,2,4,1,4,2,3,2,3,2,4,4,4,3,1,4,4,1,4,3,4,4,4,2,4,134,AU,1,5,1,7,2,5,5,7,3,4,2,1,2,1,18,1,2,2,60,2,1,3,Politics
4,2,4,4,4,4,4,4,2,4,4,4,4,4,2,4,4,1,4,4,4,2,1,1,4,3,4,2,2,2,4,2,2,4,4,4,2,4,4,2,4,2,134,BE,4,4,4,6,1,5,4,5,4,4,3,0,2,2,21,1,10,2,20,2,1,1,English 
3,4,3,3,2,4,4,3,4,3,4,3,3,3,4,2,4,4,4,4,3,3,2,3,2,4,3,3,4,1,3,4,2,3,3,4,3,4,4,4,2,2,134,MY,6,2,7,6,7,7,4,6,4,1,2,3,2,2,16,1,10,2,70,2,1,4,
3,4,4,3,2,4,3,4,4,4,4,3,4,1,3,4,4,2,4,4,4,1,1,3,3,2,2,4,4,4,2,3,3,4,2,4,4,4,3,4,3,2,134,MY,5,4,6,7,2,7,1,5,3,4,4,1,2,2,22,1,10,0,10,1,1,7,Accountancy
3,2,3,2,3,4,2,3,2,3,4,2,4,2,2,4,4,4,2,2,4,3,3,3,3,4,4,3,4,3,3,4,4,4,4,4,4,4,4,3,2,3,134,US,2,5,4,6,2,7,4,3,1,4,1,1,2,1,17,1,2,2,60,2,1,3,
4,1,4,4,4,4,1,4,4,4,4,2,4,4,1,4,4,4,1,1,4,4,1,4,4,4,4,2,2,4,4,2,2,4,4,1,4,4,4,4,1,4,134,MY,1,6,7,5,7,6,5,2,4,2,4,3,2,2,23,1,10,1,10,2,1,4,Human Resource Maanagement
3,3,2,4,2,4,2,3,4,3,4,3,4,3,2,4,4,4,2,3,4,3,3,3,3,2,4,4,4,4,2,3,3,4,2,4,4,4,2,3,2,4,134,MY,5,4,6,7,5,7,7,6,4,5,2,3,2,1,19,1,10,1,10,1,1,5,actuarial science
4,3,2,4,4,4,3,4,3,3,4,4,3,4,4,3,4,1,2,4,4,2,2,2,2,4,4,4,4,2,2,2,3,4,3,4,2,4,4,4,3,2,134,MY,3,7,1,7,5,4,7,7,1,4,2,3,2,2,19,1,10,1,10,2,1,4,Public Administration 
4,2,3,4,2,4,4,3,4,4,4,3,4,1,3,3,4,3,2,3,4,3,1,3,4,4,4,3,3,2,2,2,3,4,2,2,4,4,4,4,4,4,134,US,1,4,6,7,3,7,6,6,2,5,0,0,3,1,16,1,2,3,60,2,1,4,
4,1,3,3,4,4,1,4,3,3,4,4,4,3,4,3,2,4,2,4,2,3,2,3,4,4,4,4,3,3,4,2,4,3,3,4,4,3,4,2,1,4,134,AU,2,7,2,7,7,6,2,7,5,2,2,2,2,1,18,1,1,2,60,2,1,3,
4,2,4,2,4,4,1,4,2,4,4,1,4,2,4,4,4,4,2,4,4,4,1,4,4,1,1,3,4,1,4,4,4,4,2,4,4,4,4,4,1,4,134,TR,4,1,6,1,6,5,7,7,4,1,1,3,2,2,16,1,12,2,10,2,1,0,History 
3,2,4,4,3,3,4,3,3,3,3,3,4,3,2,2,4,3,3,3,4,4,2,3,4,3,4,4,2,2,4,4,3,3,3,4,4,4,3,2,2,4,134,FR,2,5,6,7,6,7,4,5,5,5,3,2,2,2,26,1,1,5,60,1,1,2,physics
4,1,1,1,1,4,4,4,3,4,4,4,4,4,4,4,4,1,4,1,4,4,1,4,1,3,2,4,4,4,3,4,4,4,4,3,1,4,4,4,3,4,134,US,2,7,1,7,3,1,7,7,1,1,2,3,2,1,16,1,12,1,70,2,1,0,
4,2,4,1,4,4,1,4,3,3,4,2,4,4,4,4,4,4,2,4,4,4,1,4,2,4,4,2,4,4,4,2,2,4,2,4,4,4,2,4,1,2,134,MY,4,5,6,6,5,7,7,4,4,7,3,1,2,2,24,1,10,1,10,1,1,5,Management in Tourism 
2,4,2,4,4,3,3,2,4,4,2,4,4,4,3,4,4,2,4,4,4,3,1,4,2,4,2,2,3,4,4,2,2,4,3,4,4,4,2,4,1,4,134,MY,3,5,1,6,5,5,7,7,3,6,2,1,1,2,26,1,10,1,10,1,1,6,
4,4,2,2,4,4,2,2,2,4,4,4,4,1,4,4,4,4,2,4,4,4,1,4,4,4,4,4,1,4,4,3,2,4,2,2,1,4,4,4,2,3,134,CA,1,5,1,7,6,6,6,7,4,7,4,2,1,2,25,1,8,5,10,2,1,4,
3,3,2,4,4,4,2,4,2,3,3,4,4,4,4,4,4,1,2,1,4,2,1,4,4,4,4,4,4,4,2,3,2,4,2,1,4,4,4,4,3,4,134,MY,6,6,3,7,5,5,3,7,2,6,3,1,2,1,18,1,10,1,10,2,1,3,Engineering
4,2,2,2,3,3,2,4,4,4,4,3,4,4,3,4,4,1,3,4,4,3,2,3,1,4,4,4,3,3,2,4,4,4,3,2,4,4,3,4,2,3,134,BG,4,5,7,7,6,7,6,1,4,5,2,3,1,2,16,1,12,3,60,2,1,2,
3,1,4,3,3,3,4,4,4,3,2,3,4,2,4,4,4,3,1,4,4,4,4,2,3,3,3,4,3,2,4,3,4,4,2,2,3,4,3,3,3,4,134,US,3,4,2,6,4,2,6,1,2,3,1,2,3,1,15,1,1,4,60,2,1,2,
