Q1A,Q2A,Q3A,Q4A,Q5A,Q6A,Q7A,Q8A,Q9A,Q10A,Q11A,Q12A,Q13A,Q14A,Q15A,Q16A,Q17A,Q18A,Q19A,Q20A,Q21A,Q22A,Q23A,Q24A,Q25A,Q26A,Q27A,Q28A,Q29A,Q30A,Q31A,Q32A,Q33A,Q34A,Q35A,Q36A,Q37A,Q38A,Q39A,Q40A,Q41A,Q42A,RowSums,country,TIPI1,TIPI2,TIPI3,TIPI4,TIPI5,TIPI6,TIPI7,TIPI8,TIPI9,TIPI10,education,urban,gender,engnat,age,hand,religion,orientation,race,voted,married,familysize,major
4.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,139.0,MY,3.0,5.0,5.0,7.0,1.0,6.0,4.0,4.0,2.0,6.0,1.0,1.0,2.0,1.0,13.0,1.0,10.0,1.0,70.0,2.0,1.0,3.0,math
4.0,2.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,139.0,MY,1.0,0.0,7.0,6.0,7.0,7.0,7.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,19.0,1.0,10.0,1.0,10.0,2.0,1.0,5.0,
3.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,139.0,ID,5.0,6.0,6.0,7.0,6.0,3.0,6.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,15.0,1.0,12.0,1.0,10.0,2.0,1.0,3.0,
4.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,139.0,MY,1.0,2.0,2.0,1.0,4.0,6.0,1.0,7.0,1.0,5.0,2.0,3.0,2.0,2.0,19.0,1.0,10.0,1.0,10.0,2.0,1.0,2.0,pharmacy
4.0,4.0,3.0,1.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,1.0,4.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,139.0,MY,4.0,7.0,5.0,7.0,5.0,7.0,6.0,5.0,3.0,3.0,0.0,3.0,2.0,2.0,31.0,2.0,10.0,1.0,70.0,1.0,1.0,6.0,law
4.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,3.0,4.0,4.0,139.0,BR,2.0,7.0,7.0,7.0,2.0,6.0,1.0,5.0,1.0,6.0,4.0,3.0,1.0,2.0,28.0,2.0,4.0,3.0,60.0,2.0,1.0,2.0,Civil engineering
4.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,139.0,MY,2.0,1.0,4.0,5.0,6.0,1.0,2.0,2.0,1.0,7.0,3.0,1.0,2.0,2.0,25.0,1.0,10.0,0.0,10.0,2.0,1.0,5.0,business administration
3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,139.0,MY,3.0,4.0,4.0,7.0,4.0,7.0,7.0,1.0,3.0,7.0,3.0,2.0,2.0,2.0,20.0,1.0,10.0,1.0,10.0,2.0,1.0,3.0,Investment 
3.0,1.0,2.0,3.0,4.0,1.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,139.0,IE,3.0,2.0,6.0,5.0,6.0,7.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,19.0,1.0,2.0,1.0,60.0,2.0,1.0,2.0,psychology
4.0,4.0,4.0,1.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,139.0,MY,1.0,6.0,6.0,7.0,4.0,7.0,5.0,5.0,2.0,3.0,4.0,1.0,2.0,2.0,24.0,1.0,10.0,1.0,10.0,2.0,1.0,4.0,International marketing
4.0,2.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,139.0,MY,1.0,6.0,5.0,6.0,6.0,7.0,5.0,5.0,4.0,3.0,3.0,1.0,2.0,2.0,24.0,1.0,10.0,1.0,10.0,2.0,1.0,5.0,Geology
2.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,139.0,US,4.0,2.0,4.0,7.0,5.0,3.0,6.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,13.0,1.0,4.0,2.0,60.0,2.0,1.0,9.0,
4.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,3.0,3.0,4.0,4.0,1.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,139.0,CA,1.0,4.0,6.0,7.0,5.0,6.0,5.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,16.0,1.0,2.0,5.0,60.0,2.0,1.0,5.0,
4.0,4.0,3.0,4.0,4.0,4.0,1.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,139.0,PH,7.0,3.0,6.0,7.0,6.0,1.0,7.0,3.0,1.0,5.0,2.0,3.0,2.0,2.0,26.0,1.0,4.0,1.0,10.0,1.0,1.0,3.0,Civil engineering
4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,139.0,PH,1.0,1.0,6.0,7.0,3.0,6.0,7.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,23.0,1.0,4.0,1.0,10.0,1.0,1.0,4.0,Nursing
3.0,4.0,3.0,3.0,4.0,1.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,139.0,MY,1.0,6.0,2.0,5.0,4.0,7.0,7.0,5.0,2.0,4.0,3.0,2.0,2.0,2.0,22.0,1.0,10.0,3.0,10.0,2.0,1.0,3.0,english
3.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,139.0,US,1.0,6.0,7.0,5.0,5.0,7.0,3.0,7.0,1.0,7.0,1.0,1.0,3.0,1.0,15.0,1.0,2.0,5.0,60.0,2.0,1.0,1.0,
3.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,139.0,US,2.0,4.0,5.0,7.0,1.0,7.0,5.0,6.0,4.0,4.0,2.0,3.0,2.0,2.0,20.0,1.0,4.0,1.0,70.0,1.0,1.0,7.0,health and behavioral science
3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,139.0,MY,4.0,4.0,1.0,5.0,5.0,6.0,5.0,7.0,1.0,7.0,2.0,3.0,2.0,2.0,24.0,1.0,10.0,1.0,10.0,1.0,1.0,2.0,Administration 
4.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,2.0,1.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,139.0,MY,3.0,6.0,3.0,7.0,7.0,7.0,7.0,6.0,2.0,5.0,3.0,2.0,1.0,2.0,27.0,2.0,10.0,2.0,10.0,1.0,1.0,6.0,Chemical Sciences
4.0,2.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,139.0,JP,1.0,5.0,3.0,7.0,4.0,7.0,6.0,5.0,4.0,2.0,1.0,3.0,2.0,2.0,14.0,2.0,0.0,4.0,10.0,2.0,1.0,2.0,
3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,1.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,139.0,MY,5.0,6.0,4.0,5.0,4.0,5.0,5.0,7.0,2.0,4.0,2.0,2.0,2.0,2.0,21.0,1.0,7.0,1.0,10.0,2.0,1.0,3.0,
3.0,1.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,139.0,MY,1.0,2.0,2.0,2.0,2.0,7.0,6.0,7.0,3.0,7.0,2.0,1.0,2.0,2.0,21.0,0.0,10.0,5.0,70.0,2.0,1.0,4.0,Psychology
4.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,139.0,MY,2.0,7.0,2.0,7.0,4.0,2.0,2.0,7.0,1.0,7.0,2.0,2.0,2.0,2.0,19.0,1.0,10.0,1.0,10.0,2.0,1.0,4.0,Computing and engineering 
4.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,139.0,MY,3.0,5.0,4.0,7.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,21.0,1.0,10.0,1.0,10.0,2.0,1.0,2.0,Psychology 
4.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,139.0,MY,3.0,5.0,1.0,7.0,6.0,4.0,6.0,6.0,4.0,3.0,2.0,1.0,1.0,2.0,17.0,1.0,10.0,1.0,10.0,2.0,1.0,5.0,Psychology
3.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,139.0,MY,5.0,7.0,6.0,6.0,5.0,4.0,6.0,5.0,3.0,2.0,4.0,2.0,2.0,2.0,42.0,1.0,10.0,5.0,10.0,1.0,2.0,6.0,computer science
4.0,1.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,139.0,MY,2.0,2.0,4.0,1.0,4.0,6.0,5.0,4.0,2.0,4.0,4.0,1.0,2.0,2.0,27.0,1.0,10.0,1.0,10.0,2.0,1.0,3.0,
4.0,3.0,3.0,2.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,139.0,MY,4.0,6.0,3.0,7.0,3.0,5.0,4.0,5.0,1.0,4.0,3.0,2.0,2.0,2.0,22.0,1.0,10.0,1.0,10.0,2.0,1.0,5.0,Biology
2.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,139.0,US,5.0,3.0,2.0,6.0,5.0,5.0,5.0,6.0,2.0,3.0,2.0,2.0,3.0,1.0,18.0,1.0,1.0,2.0,60.0,2.0,1.0,3.0,Psychology 
4.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,139.0,US,3.0,5.0,3.0,7.0,4.0,7.0,5.0,5.0,2.0,5.0,1.0,1.0,2.0,1.0,16.0,1.0,2.0,1.0,60.0,2.0,1.0,0.0,
3.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,139.0,US,4.0,5.0,6.0,6.0,5.0,7.0,6.0,4.0,4.0,3.0,2.0,3.0,2.0,1.0,33.0,1.0,12.0,1.0,60.0,2.0,2.0,3.0,
3.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,139.0,MY,6.0,5.0,1.0,6.0,5.0,7.0,5.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,20.0,1.0,10.0,1.0,10.0,2.0,1.0,2.0,Photography
3.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,139.0,US,1.0,3.0,1.0,7.0,5.0,5.0,5.0,7.0,1.0,6.0,2.0,2.0,2.0,1.0,20.0,1.0,12.0,2.0,60.0,1.0,1.0,2.0,Game Art & Design
4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,1.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,139.0,MY,5.0,5.0,7.0,7.0,7.0,1.0,5.0,5.0,7.0,1.0,2.0,3.0,2.0,2.0,16.0,1.0,10.0,1.0,10.0,2.0,1.0,7.0,
3.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,3.0,139.0,US,2.0,3.0,5.0,6.0,2.0,6.0,6.0,5.0,3.0,2.0,1.0,1.0,3.0,1.0,14.0,1.0,2.0,5.0,60.0,2.0,1.0,3.0,
4.0,3.0,3.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,139.0,MY,4.0,5.0,1.0,7.0,7.0,4.0,5.0,7.0,2.0,5.0,2.0,3.0,2.0,2.0,19.0,1.0,10.0,1.0,70.0,2.0,1.0,5.0,Civil engineering
3.0,2.0,3.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,139.0,MY,2.0,3.0,3.0,7.0,7.0,7.0,7.0,6.0,4.0,4.0,2.0,3.0,2.0,2.0,25.0,1.0,10.0,1.0,10.0,2.0,2.0,4.0,Management
4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,1.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,1.0,4.0,1.0,3.0,139.0,MY,3.0,5.0,7.0,6.0,5.0,7.0,7.0,6.0,2.0,6.0,3.0,3.0,2.0,2.0,23.0,1.0,10.0,0.0,10.0,2.0,1.0,3.0,Agriculture
4.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,139.0,PK,7.0,6.0,7.0,7.0,7.0,6.0,7.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,25.0,1.0,10.0,3.0,10.0,2.0,1.0,4.0,
3.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,139.0,GB,2.0,2.0,1.0,7.0,6.0,6.0,5.0,7.0,1.0,2.0,4.0,1.0,2.0,1.0,27.0,1.0,2.0,2.0,60.0,2.0,1.0,2.0,English 
4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,139.0,SG,2.0,5.0,3.0,7.0,3.0,3.0,5.0,4.0,1.0,4.0,3.0,0.0,2.0,1.0,23.0,1.0,10.0,0.0,10.0,2.0,1.0,2.0,IT
4.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,1.0,4.0,4.0,1.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,4.0,2.0,3.0,4.0,2.0,4.0,139.0,PH,7.0,7.0,6.0,6.0,7.0,5.0,6.0,1.0,5.0,2.0,3.0,3.0,2.0,2.0,19.0,1.0,10.0,2.0,10.0,1.0,2.0,3.0,Communication Arts
4.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,139.0,MY,4.0,2.0,7.0,7.0,6.0,4.0,7.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,20.0,1.0,3.0,1.0,10.0,2.0,1.0,4.0,
4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,139.0,MY,4.0,4.0,1.0,7.0,5.0,5.0,7.0,4.0,4.0,7.0,2.0,3.0,2.0,2.0,18.0,2.0,10.0,5.0,10.0,2.0,1.0,6.0,business
4.0,1.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,139.0,MY,1.0,3.0,4.0,6.0,2.0,7.0,5.0,2.0,2.0,6.0,3.0,1.0,2.0,2.0,19.0,1.0,10.0,1.0,10.0,2.0,1.0,4.0,Business
3.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,139.0,US,1.0,3.0,6.0,7.0,1.0,7.0,4.0,6.0,2.0,4.0,1.0,2.0,2.0,1.0,16.0,2.0,2.0,4.0,60.0,2.0,1.0,1.0,
4.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,139.0,MY,4.0,5.0,4.0,6.0,4.0,6.0,5.0,6.0,3.0,5.0,3.0,3.0,2.0,1.0,20.0,1.0,10.0,0.0,10.0,2.0,1.0,3.0,Culinary arts
4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,1.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,139.0,MY,5.0,5.0,7.0,7.0,6.0,5.0,7.0,1.0,4.0,4.0,3.0,1.0,2.0,1.0,21.0,1.0,10.0,1.0,10.0,2.0,1.0,2.0,Civil engineering
4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,139.0,MY,3.0,6.0,6.0,6.0,4.0,7.0,0.0,2.0,6.0,6.0,3.0,2.0,2.0,2.0,20.0,1.0,4.0,4.0,10.0,2.0,1.0,4.0,Chemical Engineering Technology
4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,139.0,MY,6.0,4.0,4.0,6.0,5.0,4.0,6.0,5.0,4.0,4.0,2.0,3.0,2.0,1.0,19.0,1.0,10.0,1.0,10.0,2.0,1.0,2.0,Mass communication
